ContractAddress,TokenName,TokenSymbol,holder count,transfer count,# of times appears in list,notes
0xefab07793fa2f5432c055d4bf14bb363d0e2cd40,Real Oracle Protocol,ROP,5,10,2,
0xefe3b8434baba289bb0e5e5afb06458afa6dba59,EEB.finance,EEB,5,8,1,
0xf1ad0a06af87b69d35ef11a295ebf8c97ef3928c,Crystal Network Token,CNT,5,25,2,
0xf1cb5bcec561b9e98356f83f0b33165e0a8cd411,FYV.Finance,FYV,5,13,2,
0xf3343680b8b81ba8b5b3ee0186c10215456d8beb,Lite.Financial,LTF,5,15,2,
0xf459a8737b2c8c71ce2fb81b7ff2996a1a87d079,Robust Protocol,ROB,5,12,2,
0xf7a89fcc9dacc80ace2820f28466eacc658b8278,DeFinitive Compound Token,DCOM,5,31,2,
0xf943500733b46305e7d4be45c035e1701562bab8,yfzzz,YFZZZ,5,12,2,
0xfc989fbb6b3024de5ca0144dc23c18a063942ac1,WOLFE MIGLIO,WOLFE,5,19,2,
0xfd66ffdcbf49aa315c83281758527ecfef10f9ee,Omega Chain,OCN,5,21,2,
0xfe59e433617f35e04361a811bbb8424f455c84e3,BTCtoken,btct,5,10,2,
0xfecde58875124c1c09ee20027aa9c4410ed00ecc,YAMFARM.COM,YAMF,5,10,2,
0x2b1f91afbac59fafb0e5eaa22e0ff0539e97eba8,SKALE,SKL,5,13,2,
0x2b93c15f8cae8dfa565f6530e0bc6f8291366913,HAM.MONEY,$HAM,5,15,2,
0x2b9dde565ddf9b736c9051286b216f66a8219e36,Grey.holdings,TEST,5,13,2,
0x00f03ae7d297a73f4b18b0a83e2b7c6881b989ea,FastOracle Protocol,FOR,6,34,2,
0x025463ad1c0325ea884f4eba3c97562bd1e4766a,topo.finance,TOPO,6,10,2,
0x026195ce819f1cb4fa872ce306b14b91ab16a3ab,YAMSilver.finance,YAMSF,6,18,2,
0x079b4b239032992d7e5e8b0e3f385569cfa8de8b,QTAAR.network,QTAAR,6,16,2,
0x0c64167a02fdea0935fa7dff44eb97c0dcb0be68,REVO Finance,REVO,6,37,2,
0x0f6a47a1b9a16b7ab16a39d94c14b06f3e2c66a3,Inn4Science,INSICE,6,21,2,
0x10cd74e36d272fc82b20cf04b7d617baaa0010f3,Polkareum,EDOT,6,18,2,
0x1513f3e9f2f7fe0b632e4fa10e36672d43e74804,KKX Token,KKX,6,21,2,
0x17f9ce9b1234aadbdf4fc6cbe62b64b20e890bbf,YII.Finance,YII,6,14,2,
0x18a4cb7d57b826d34228c730fe55161824b47e0a,stake.wallet,STWT,6,11,2,
0x1dfb718b05b28b6115419253a1915b199ca55875,Tulip Seed,STLP,6,10,2,
0x1e0cc747f75c15aa9ac21e886edb7d5a045da8f0,RocketToken,RCKT,6,20,3,
0x1e56b4190a9691923995a218e17d71d25eef6598,CopernicusDaProtocol,CDP,6,14,2,
0x1f87ed6fe3a23a04d2757b812b236a42db28409b,Google Network,GGN,6,12,2,
0x20a6e4a6c7bf2c3b48523ff2b347a2da29586b18,Pand blue,PBB,6,39,2,
0x2397b85288db8d5fd7a8f59a503875ba3fd8067e,Moon Mission,MISN,6,21,2,
0x265c23e9055cf4e09aa0992fc57a0926301f7704,OpenPredict @ OpenPredict.io,OPT,6,11,2,
0x2917fd4e0d311877d71e98630bfb4a0c7fbd54d0,ENB.finance,ENB,6,8,1,
0x2ce8300ce3a0e65bb4da5a16a7fabed42ffe7fc1,IYF.Finance,IYF,6,10,2,
0x2dda85bdb6e977e2637a09913cbe7419429f7819,PullRug.Run,PRR,6,98,2,
0x312b8f9859366203fcb1aac756335ff0fcfec411,ETCtoken,etct,6,9,2,
0x317d629a53ace7c1c989e414aea41bdc6856c1f5,EtherDefi.world,ETHD,6,16,2,
0x326480eee945b9960f827474305b2ba93e45e725,GearDexSwap,GDS,6,21,2,
0x35309e0e5e86902fbd53d2d0c2f25da9f3842db3,BRRR.fi 50x v2,BR10X,6,13,2,
0x35bccbce11a8e0dadb67b128fb33768a7cd987dd,Cobalt Deflationary Token,CDT,6,17,2,
0x37d472877ea625073e202f522c6acb7bb3ed28ea,DoraLamCoin,DLC,6,27,2,
0x3aa87cc55682122b0f040afb9b999f585cd28a69,YFBeam Tokem @ YFBeam.Network,YFB,6,9,2,
0x3bfd7d3c18e9a65b31cb3c95bc1fe67dd420c3fc,RIO Network,RIO,6,17,2,
0x3e1aa618ff54da138fed96a4e40997c7def4c2b0,Fries Token,FRI,6,18,2,
0x3e8f35916a4dc18fe662e277b488ee7c1a3d7e8c,Plasmium Token,PLSM,6,33,2,
0x3f1321c08c8bb9303f74cea8369f68fd79b8e8e2,DaveyDaveCoin,DAVE,6,15,2,
0x404cdd58f57589c42daedc33a08fe1b50b7a14c0,ENA.finance,ENA,6,8,1,
0x454561255c30d2b8e57d6d7da730581f84698b2e,Rubic @ rubic.finance,RBC,6,22,2,
0x45f9d241d7c1d680b4a21ca8611081063088f0ea,Super Token,ST,6,15,2,
0x4cafb49bda083fec5ccb6c28da18ea3adbadceb5,YMPL,YMPL,6,17,2,
0x4dc63714276096f77c1a4a9edc6b20f3ead190e8,Manifolds,MANI,6,15,2,
0x504389196a86272812150924cc86ff8c6e9541dd,Holochain,HOLO,6,14,2,
0x50862f251437fbc8742edcc32e5b4f723a4bfb7b,Soft Yearn Finance V2,SYFI,6,22,2,
0x5095253483c3d7568997141c99f06bbb7971e888,Meter.io,Meter,6,16,2,
0x5176d2b18e6b82e259f1af702867152b6af1a7a2,JustProto,JPx,6,20,2,
0x51f1b6aac984c76c9fdd0ee5d6bc1ca73cd1c2ad,yCurve DAO,yCURVE,6,14,2,
0x52c2a92eb78c64b975cc8bc328f5f6f6df562073,SimpleChain,SIPC,6,25,2,
0x533f7bc2b88e563a95117f7288f2c3a2d5abc8ce,Curve Gold Token,CRVG,6,14,2,
0x544c9e4c7152311df98a7a06c6c377629b8a8d3d,GeneCoin,GEC,6,32,2,
0x5694296747ea315436fb8070c40f828b916b5121,Nugs Token,NUGS,6,12,2,
0x575cf5948ddf61ba89b4fd4db805365c243dbb79,MYM Network,MYM,6,12,2,
0x59854ccb382b0b8c0629cc273ce0aa186d41f85b,Drift,drft,6,12,2,
0x5d8c9f8f7937477cdd1713963f1eabc5f48db932,yam.finance v3,YAMV3,6,15,2,
0x5daf81a29d73b76ed6e495a0c6a4c7643f2bcea8,Phala.Network,PHA,6,12,2,
0x5db44ecd6346c476ea7a181d3fca1789dff22002,google.finance,GOOG,6,8,1,
0x5df319c40add228b6392fd8e13d4e64fa5ba5b40,BitFi.Finance,BitFi,6,10,2,
0x5f29c9b64b3325bab239c680935bae8e26d20cd0,YMAX.finance,YMAX,6,10,2,
0x5fad370465a83207450671e3d9b19ee3f4172d16,Potato,POT,6,10,2,
0x5fcf402ace25fc5297e0b54cb810fd86a19e9264,UNI FINANCE,YFU,6,16,2,
0x615b97abea6a6d43d9050125c76e5cd5c0210019,frontier,FRONT,6,20,2,
0x62a53208194a6a1daf9a2d20569a1e18bd171ef9,SunShineOcean,SSO,6,24,2,
0x63bf3a56a5ffbef815ffd114f9ff4f0e382853dc,YFValue @ YFV.Finance,YFV,6,11,2,
0x6ba51a4317bce30a37fd2568e673d041a221547a,Creed Finance,CREED,6,10,2,
0x6d2887940ef2df25fbaa0a028bacc391818bea78,MONEY TRAIN,TRAIN,6,27,2,
0x6db65a06735b924df89c59ab708ca429d523f8d1,Rubycloud.co,cccCloud,6,40,2,
0x6dd2c1b1ba3fd53504fac1b15b0b76d52064bf8f,Blockgame.one,BGM,6,18,2,
0x6ee8053481adf3510bb914408bfe7484f37b3775,Taro.finance,TARO,6,18,2,
0x78b78c22d4891051e886d5a34df8859ee82f96a5,Curve DAO Token,CRV,6,14,2,
0x7941d07a04fab8c1ae05f69d0426efb55636e9c1,The Sandbox,SAND,6,15,2,
0x80846a7ef9e1d68235e5ec27cb57804514a92c88,FlashSwap,FSP,6,10,2,
0x81049ab4a8b78896799ce0610e11f161efb24ee0,Chicago Mercantile Exchange,CME,6,12,2,
0x8456911702b0feddd9a952d8a40063aa6b885e21,Stenz Protocol,SZP,6,33,2,
0x8674cdc45d82a6b1d4a3cb64e5491f8eb3062f4a,HYVE.works,HYVE,6,19,2,
0x87b66017e9ab9355169a60e1f643535d83cacf9c,SpeedLearningNetwork,SLN,6,57,2,
0x8aa90cc29e16f156db1b8c3f238b5afc67f1d9c0,Frontier.Defi,FDI,6,17,2,
0x8ad2e4d2162b5750dd901d3fe0997fe686f6c9dd,CRATE,CRT,6,14,2,
0x8bc1b314b12a0391938b6ca191989d2dfdb5dfbd,MeganChain,MGC,6,26,2,
0x8cb83bde379a8edbd49c3e3d658c5197fa1c8816,DTY,DTY,6,28,2,
0x8d9af966b42bb93c6ddc6eb567718fcfd7b25cf2,Unochain Staker,UNOST,6,13,2,
0x8ea27e37931f0a67b733e4e767fec17b28bbdfd9,xfinance.io,XFI,6,17,2,
0x9043a14c05ee4dd45e6bcb6fe4d0d9f190a0e2f7,LUKSO,LYXE,6,9,2,
0x91af1c1a3c7c97d9edff5ca5c86b3f5e689df0f1,ct,ctt,6,10,2,
0x92b1d4a4f609bda5ef1611fd4bb4d4627047a296,supernatural powers,powers,6,38,2,
0x93fd7543694f05ed4fb0bd8142a82fdb33155760,Terra Speed Protocol,TSD,6,11,2,
0x950d1ca26de5ff8f5ef28b7206f713f0cb3cc7ef,Global Staking Token,GST,6,16,2,
0x9a2db726ee1a547230f5785bf1b55bf8e031add2,HYP.Finance,HYP,6,20,2,
0x9a708cf3e92e5af8c106e84efdd2f02fc5811990,Dora Protocol,DORA,6,34,2,
0x9b6133b1f7cd394d0dd111b2d87d13220a983718,YFICirculation,YFIC,6,12,2,
0x9d261a5e1e5d294fed551e70a7ef73aea566716f,Blockparty,BOXX,6,10,2,
0x9d4d6ad9575f393f01f8b981a7b13dc952ec5bd6,CHEESE,CHEES,6,24,2,
0x9e6a8c58f485ff18739f2d17cdce9392987c2721,Quantum Entanglement,QTE,6,28,2,
0x9f1518dc063dc1007e5856a3274feeefa42ed08e,ä»¥å¤ªå¸,ETB,6,15,2,
0xa1ea163a3af01de8985f73d20ce93ce71a747487,PROXI,CREDIT,6,14,2,
0xa3c7002726f29c23e35b7df4103c5d423e3f2b0f,Nano Swap,NANS,6,24,2,
0xa466015f91f026333782668dd041c178e74ef320,Curie Network,CURIE,6,52,2,
0xa58fc90ce1e6ee712ed0ae7a7327bd5d8da3fe86,Lafite,LFT,6,25,2,
0xa5a0e0aafe6d520e156922216d2f455a83cd403c,RioDeFi,RFUEL,6,12,2,
0xaa190e49c913ae9661738e523aeb6a81f06ccbe3,Ankr.com,ANKR,6,11,2,
0xaa80f3dff2c94474c4fa9dadfa9bad93aba6d548,yfpi.finance,YFPI,6,10,2,
0xaaa87081b9c35d438d930bf283c9e1e0f4d765c1,LUKSO,LYXE,6,11,2,
0xac6ea57b34059b62e9752781e75806e43c2459ad,LIME,LIME,6,12,2,
0xae3527052bce90147dcefd624bf0e7bdb903b476,MegaStellar Protocol,MSL,6,18,2,
0xafc086a95d70fe54b5f0bf2dc071509a5dec1f66,YIIFI.Finance,YIIFI,6,10,2,
0xb2affe0e8b58724f1768f6b375f6f4b670d7887f,Anti Link,XLINK,6,22,2,
0xb41df18579a9af61d73a3d3608f5ec0fb45ead60,Pointless Token,POINT,6,14,1,
0xb63a07b9606c0ba5f774dfd07c2acdfade629179,YME.finance,YME,6,14,2,
0xb73c4d280a81b035054c19ffd191b9f6404c7a17,Pirates Coin,PIRA,6,34,2,
0xb98d42d2cc22b0366fec45541989da3ae6af080f,Oin.Finance,OINF,6,13,2,
0xbb4fea8b70f002cc27338713b9c14ca3313e6f8d,YIF.Finance,YIF,6,13,2,
0xbe458554dfd385f70a2b4f2e01fdee30a500ac9a,Zeus Network,ZEUS,6,17,2,
0xbeda52a466c824738f735c0645cf3cae58a50aad,ysv.finance,YSV,6,10,2,
0xbef6f344fb5fe696d8acecbd60988164a67d5529,Growing Finance,GFI,6,15,2,
0xc1e180bda655ecdc3467617dd19c8b00f873b0e1,Tanou.network,TANOU,6,91,2,
0xc4a6d2bd3abf791e6fce79fab94d7e598ee45860,BigCoinSwap,BCS,6,13,2,
0xc4fca75f7ea1c70100fd554b96810d6de50db4fa,juiice.io,Juiice,6,17,2,
0xc660d4de1d9e0862c7be44da4225b35777d16997,Next Protocol,NEXT,6,22,2,
0xcaf272aee95af226460dfc68d07e249ded7f868f,Defi Network Capital,DEFC,6,16,2,
0xcd2b2a04ca460467907c88f12de12033ed849440,Uniswap Honor Points,UHP,6,76,4,
0xcd775f5fcfb9696bfec0efa782a7641033fd0903,vegumami.finance,VEGU,6,18,2,
0xcea1285e342b11770daed6a96a4d2c5c7ecf7842,Years.Finance,YEARS,6,16,2,
0xd2db4a1c5e3156d147ae000328d493feb5f6dbd2,DatoAsiaCompound,DATOC,6,19,2,
0xd38611cf5b3d125f034f9f32e38e8d1b0b97d1c7,MoonSwap.Finance,MOON,6,10,2,
0xd4c6630095d79ee3dbb853d5540deed670d9d1ce,Ponzi Scheme @ Ponzi.Finance,PONZ|,6,9,2,
0xd5cc838d2139133e008e43ca9d71589f502fd9d3,ySafe,ySAFE,6,34,2,
0xd88e482c2bc6547ffbbafd2713d8999cffec3fce,Pump Hodl Dump,PHD,6,42,2,
0xd8ecd7fc8f358eb051412c18fc7b0c6e2f52148a,Serum,SRM,6,19,2,
0xd98d0450d9311756d9939ccad647ea9d0ea1ec44,ForsageToken,SAGE,6,22,2,
0xda575410b4bac48567b9c5a84ad725829dd8154e,The Sandbox,SAND,6,16,2,
0xdcd7f38bb1ab2c263b7359c12573323bf265f815,YIIF.Finance,YIIF,6,14,2,
0xdd126b9419e4c692423d536ffce6261bb08d123b,Kira Core @ Interchain.Exchange,KIRA,6,9,2,
0xdf536cf4220527770895ca2737562312f865e335,Hedget Token,HGET,6,10,1,
0xe3ac2a59bae30450772047e99e8b15ca3113dfd7,Aquila Protocol,AUX,6,18,2,
0xe5d2ffeed2f4c09faf5ab3f43b51067004d1684d,EXODUS.IO,EXD,6,13,2,
0xe5f85ce7ad1d6b7c330dde62216e6e0d4cdb0ba1,xKAPPI,XKAPP,6,28,2,
0xefd4b921206b83b901e148996c621ca026ca0968,Leviticus,LEVI,6,53,2,
0xf0400a01cbe05df4604a38cf822107ec080810ab,DatoriumStaking,DAST,6,22,2,
0xf2dc35112aa1bc1fe48b295662825fb456e9e4b1,ORPHEUS Protocol,OPS,6,13,2,
0xf32544d1ab31814160054bd6371db4de389e0083,Vivid Finance,VIVID,6,14,2,
0xf4eea0e5064acec26bc5def978deb5da42678321,Ponzi Scheme @ Ponzi.Finance,P0NZI,6,11,2,
0xf6575d4c5f16791427f0ba2b69d81892343763d2,sentcoins.com v3,STC,6,13,2,
0xf66afafd5c331e0cbaa71105f3e0e7b2907819ae,Rarible Token,RARI,6,10,2,
0xfa49ed86d759057e46d728f3020af7c032ab8679,DogoCoin,DOGO,6,14,2,
0xfa715eae57891a462b08d035e16f392b5e6fe0be,Yam.financeV2,YAMV2,6,15,2,
0xfa73a8e9a1198b7888ffa93e8136482df979a255,FEW Citadel,FEW,6,15,2,
0xfad036a21cc1d7f653b09f701f95bcb6e5f7dc75,Coffee,COFF,6,23,2,
0xfdd5ed3c2b4399f596afee8d15400c30e5a456e5,Pyro Deflationary,PYD,6,12,2,
0x2b1b0663bbb8fb65924fea31a520c323f5d4d60a,YFFB Finance,YFFB,6,10,2,
0x00bc4bcd7308bef72d039003cb59492a20835801,Datorium Finance Stake,DAFS,7,22,2,
0x03e7438aef0cf54ab0c25ce3e71861d288ceb543,SoftLink,SLINK,7,29,2,
0x17a9dadf39b57d66752f53f20f4a093caf4f7881,Koura.finance,KOURA,7,13,2,
0x19008ac5431435b5b1740017a513f55bc78f7997,Fair Coin,FAR,7,14,2,
0x1a4df7363c37bdec5770dfaa336886fb7004beea,Bitgear Token @ Bitgear.io,GEAR,7,12,2,
0x1b39c30103b60c27129610274a6aa0f764fbcd7a,Synthesis Finance,SNTF,7,12,2,
0x1c08714404a9b450cfdf5e5f11e38bfea2c5ab19,antiYAM.org,XYAM,7,21,2,
0x1e571d413867688490102abd21ed5e2014127ba2,Aavegotchi Token,AAVE,7,15,2,
0x1f09d0df67adaa8e80cd499de2d658102d980599,UniLend.Finance,ULF,7,13,2,
0x212078a69d32f02941671b63d9d10e6774792b09,KfcToken,KFC,7,31,2,
0x23bf1593f7a3ba13cb0be31556122fbec82e7dd2,DxSale.Network,SALE,7,27,2,
0x276f8a8c7b38d230574d1b64937549eae0f5e5ab,Snow Network,SNOW,7,29,2,
0x2b2b0559081c41e962777b5049632fdb30f7e652,BitDEFi,BFi,7,24,3,
0x2e585c58f38883ae798e11ea096b8ffa6d225bb0,Curry,CUR,7,21,2,
0x2f6753304c2c20aab4b12c46706341522a2e9542,ozonswap.com,oswap,7,18,2,
0x36c9c8aba0daa86358a9ee6ff9f27c96b12fa644,Orange.Finance,ORG,7,11,2,
0x37ed60745c27ff4b7ebf490c149e895d271afda9,NYFI.Finance,NYFI,7,17,2,
0x3d1f420949cd21ad41daa9a2893248bca79e1123,Creed.Finance,CREED,7,11,2,
0x3d4e4a70e280d6a6d06aa4eb00816c196be335ad,YYFF.Finance,YYFF,7,17,2,
0x47512b788d4daea33a582238069bddd36d020d64,avastars.io,AKA,7,11,2,
0x47805f4eea266e094ebaba2eac889745d42d456f,CAO.Finance,CAOF,7,94,2,
0x48bcb97e63f91c8e064307e9ff35e86e4cab6f98,5x Chadcoin,5XCHAD,7,11,2,
0x51585297a8e39e138f1c18416ca2fc4eec64ebb5,H3X-LEDGER,HLX,7,14,2,
0x5a39e2c340be9f7535e43eab32d523b04b40e2d6,FRY.Finance,FRY,7,15,2,
0x5a88f81de5bd426a89be2023149b6cc5a9629030,crust.network,CRUST,7,11,2,
0x5b03df33de0d525a491fcccde7318bc0f6f6e8ef,Slink.Finance,SLINK,7,14,2,
0x5fb0dff8bfc588bc6d9a7ea11f705e2441bc2c68,GOTECHAPP,GOTA,7,209,2,
0x634bfecfd6e1702eb352ce79752049b32aea08dc,ymd.finance,YMD,7,22,2,
0x641a4d2f230c3e86cc80f4384422957c0eae65fa,Raiden Network,RAI,7,16,2,
0x68ab26a2987939b8c4a15c8cddddc66670f60f05,HighPerformOracle,HPO,7,20,2,
0x6a23e195a59155033f57b9283889acdc4b7fbc1a,yfbank.finance,YFBK,7,12,2,
0x6d10d294f5cd269d6f890e03391cfe70f073b6f7,YearnSwap,YSWAP,7,29,2,
0x705472d73b1bb93af3a79f69697ad1f80af984ad,EasyOracle Network,ESO,7,19,2,
0x74ac195583d3c5020d840978b05e1e4bec1c87f2,ONE,ONE,7,31,2,
0x75c5ec2c5dea0508acaa1cbd48c886598a935619,TGFZ TOKEN,TGFZ,7,11,2,
0x78210ea40518fde57db27503ef16b0311d8db040,yfiv.finance,YFIV,7,14,2,
0x784dbc5f348cfa17e810f9fdcf6bdb815d72e550,InFinityFantasy,IFF,7,25,2,
0x7b8012f33e96c0fe9dc9fbda27edbb90bbfe7542,TIKTOK,TTK,7,12,2,
0x7d16b80b0d881d95d8a97bc0fd89aeac7962d57b,Halo Finance,HALO,7,23,2,
0x7e43fe8ea9a433cb848ddfbbb54c9ad1fcf25856,leadgnr.com,LGM,7,26,2,
0x84fc7bb6c4c7507dbe966afcff1e5236ca814a47,Swaptrade,SWAPT,7,26,2,
0x858472f2611a886657842385025e9bb1afb6b130,jam.finance,JAM,7,14,2,
0x86b3f0d08e5b9ab4fa3eecc1b92eaa213ffb5d0b,TradePower.io,TDEX,7,18,2,
0x89f3d002225fbcbe4a6ce29218ac4ec727051d87,fami.finance,FMF,7,30,2,
0x8b347235c4b6571cfe18ef7bac4be2029e1a3d25,ZYTH,ZYTH,7,48,2,
0x8b833e9bc3289fd320f03e3edee4069f4a89521b,Copernicus Dante,CD,7,22,2,
0x8c96fc6ec1c1c566d3e05392243a69608ba32d26,Coin Voyage Diamond,ZS,7,36,2,
0x8e9934b2f0ea602ca5be89e9274669e896c05ac3,Digital Australian Dollar,DAUD,7,23,2,
0x90665b0e8cfedc0d77099290e381237eba6decee,DeFi Kingdom token,DFK,7,17,2,
0x94e18801ab975a1f2cbe42acc2eb49dd1edd7ffc,Lynx Finance,Lynx,7,86,2,
0x973672924022046e0c0ba4f730fbe2d4bf4eb6db,YFY.Finance,YFY,7,13,2,
0x9739e9933cb09a2bb39cb7944080034cd63a7d27,serum,SRM,7,25,2,
0x9b269a886da5efb5f34d3a0ab0be539e36173ba3,YELLOWTULIP,YTLP,7,31,3,
0x9ed68f8e328b03a1dc82e97ca7c785252659a681,Justswap,JUST,7,30,2,
0xa21952c5de9938787f0ee3ad86869c03e8dce921,Roast Network,ROAST,7,17,2,
0xa3e328097ed4f34c30af50af60e95a155b0ecaf1,Xtake.Cash @ Xtake.finance,XTAKE.CASH,7,10,2,
0xa654416755817c62a68b7e8d512c14f9ff2db496,Equinox,EQX,7,12,2,
0xa6eb70f37e81f4d3440a15e9dfb8c3b8ce781ab8,PRlNTER.Finance,PRlNT,7,13,2,
0xa6fad2ced78f50e07071faa6db7b62d94a643d01,Mazecurrency,MAZE,7,12,2,
0xaba4425e94b0eaa8194fc474dabf2e914543ee88,YCapital.Finance,YCF,7,11,2,
0xacb5781acb7abc943a791e44f2a7514681843371,Captain Protocol,CPP,7,48,2,
0xafb78fb2217bd4e47f7b2aedd7dc519197c87ed8,Memedroid,MMD,7,17,2,
0xb6193f43d6b58be286ee06772cbc4af0e54500d9,DanteOracle Network,DAN,7,108,2,
0xb6c7a20044d38d8b8ac2791c30351579b65f0803,yfking.network,YFKG,7,79,2,
0xbdca32f0d3c2cf1cfbb4864dda9ce062f8326f35,Kan.Finance,KAN,7,23,2,
0xc75623811662a299907d641f03d7458a6e8150d0,YFSnap,YSF,7,23,2,
0xcfe5c770a68c2ffd7ad18073a501362341f7364d,Fridge Coin,REFRG,7,23,2,
0xd0b52d95779c2cf8bfff38e213a87c5430142a16,Fomo3D Finance,FOMO3D,7,15,2,
0xd2ba1c9ce43d27f7cdd0c19fdece00da3e2a4e7e,YFV-STAKE,YFVS,7,13,2,
0xd964bf5f85c024815089148031137ae6d269b08b,Zero Value Token,0VT,7,27,2,
0xe3392dd1d667e4d9549732242e8d618458fa9cc4,Celebrity Network,CBN,7,27,2,
0xe3d65e9919e8d5af43a15a5756062aa6b8dcb4c4,Soft Yearn Finance,SYFI,7,11,2,
0xe3ff9dd0f4a504d134152aa791443a88b242b7a3,BRRR.Fi Official,BRRR,7,14,2,
0xe7fb6b88e238278230ce84d17373bf96f2f38c16,Mooniswap Token by 1inch,MSWAP,7,41,2,
0xe8d73f84b6458927bc703c23999ec5aae4224c1f,Tensor Network,TN,7,25,3,
0xecc1d895bf0de45a4f7e046b77729043676cc582,BURGER.MONEY,BURGER,7,11,2,
0xed0a71669c422b7ac8dd26d5838b5eb6fb3d2936,SYFI.Finance,SYFI2,7,12,2,
0xed1e2a09ad82e0475d89946ca3f8ea8a30f77867,BALD,BT,7,13,2,
0xee4395ffb480c237ac3cebb4b237d1d19861415f,YEARN KEY,YFK,7,17,2,
0xeff410a044784cccd6500c639df18cb42f16fe20,GX Blocks,GXB,7,16,2,
0xf11f9580d72c833da863e1f1775541c7fdd1d9fa,Unlimited Creativity,ULC,7,24,2,
0xf479029c9a70a60f42d24462ce61fa8824bdc747,Bitgear.io,GEAR,7,12,2,
0xf479e91f40b0cd6da3e68286ae457ee54baf04b6,Bitgear,GEAR,7,12,2,
0xf52eb6e3dbceb314b9c42a21f2c164ff92fadbfc,Reef.finance,REEF,7,15,2,
0xfa324a14b2190034b6b27f87e6a88b0736297acb,CCRich,CCR,7,13,2,
0xfc2d14cdd614e65201ef03bd3cd89d8ee45a1a68,lendandearn,led,7,11,2,
0xfc5fcb85aa27f6ac3fa7b0116dc32d059e5d1080,Envoy Chain,ENV,7,14,2,
0xff7c8059d18816658abd05ba78a54087de92c401,YFRB.Finance,YFRB,7,11,2,
0x032ae2bd448904e0d468167dc25b4c35d3d72a36,fami.finance,FAMI,8,23,2,
0x09c5dfe14e38bf79fb6dbe55e132487f42408436,UNOCHAINX,UNOCX,8,27,2,
0x0a8f2254f5cd2843d808fd224cd8f252ecea6683,BASED,BASED,8,20,2,
0x0e5ad274d1fc232555286246be0bad3affb2f4cc,bomb.finance,BOMB,8,22,2,
0x14ffd42f843b056668585626f48f06429c0867e9,Sperax,SPA,8,14,2,
0x17a5a0663a7e3f24942381c34797ca6202c1b329,engage.finance,NGAGE,8,22,2,
0x1a99f4b1b535de5574ebfcb41131973b24f3ff2f,Warton Network,WAN,8,28,2,
0x1c2a85a392929e182407845c156b1af99fdf1ac3,YFI Community Token,YCT,8,32,2,
0x1d3c13c9a683e8d65f3e1c166b14d92aa82ef3b0,Thunder Protocol,THU,8,39,2,
0x1e5436650e85df6dd5e2062f72825ffb4100e10d,OracleX.Finance,ORCLX,8,15,2,
0x1e6daa5ccaf2ab646c6250c7cf699c29a804f620,Choco Rolls,CHOCO,8,21,2,
0x208ea40c46339b9c0cba308b5ad0b7c4c877f623,GalaxyToken,GAXT,8,13,2,
0x215bd2e7c090d9aaae7895d2b8673bbc4fbdd34c,NEAR.ORG,NEAR,8,16,2,
0x219fd58d45129fbad8d57f19f5b37d6b9f70178b,SYFI.Finance,SYFI.v2,8,17,2,
0x21b0b7681771aede25c1cbe79bc0e77eae2ec382,Maple.Finance,MAPLE,8,16,2,
0x232b559aa7df0148c107746707e26aaf9de785b0,FastOracle Defi,FOD,8,74,2,
0x244fa8325944e1850399c799bbf38cf14a1b1e7d,deus.finance,DEUS,8,12,2,
0x285afc00c80cf68b3b5233da46196505b3c75303,Monkey king coin,MKC,8,14,2,
0x29503acbdc0055e10f805878bddc9bcae8e02905,yswap.exchange,YSWAP,8,13,2,
0x2a96be519721e5372d508e621294c6f446e4fa1b,JustSwapToken,JST,8,16,2,
0x2d406c9531c01b00c4b092e2d8dd1ebd1f125b95,yif.finance,YIF,8,16,2,
0x2dbc2423931d870933813945a4c5aeb7b45a72ce,Ozonswap.com,ZONS,8,22,2,
0x2eddabbf412ac7d9112f7cf3a869c2508f980c5f,UniLayer OFFICIAL,LAYER,8,19,2,
0x2f48f520d1917a46d890e7b685d2b2a890b70086,Acala,ACA,8,20,1,
0x32d43822f8f4615750ac7fdf0553b8331524c28b,Serum,SRM,8,16,2,
0x3ba9a145f452ab0c5c71ca620a768387eaf17c6d,DoubleHelix,DHXToken2,8,46,2,
0x3f4a0b4314c022d61255ae01d1ad5fa582cea0d9,Archangel,ARCH,8,14,2,
0x400c14b1f11093923263a2fda1f4d95145d72c5d,MANDALORIAN,MAND,8,26,2,
0x41349e0c8979d81e4a9c41b54466ad75bd647112,The Sandbox,SAND,8,26,2,
0x415a1aede632ab788a89b785a03c6cb98497be64,HELIX,HLX,8,38,2,
0x4196bdd4d6258dadfb2f659c4426a25e1960f1b6,The Sandbox,SAND,8,21,2,
0x42a4d5edd666ffa4b00eecebe6dfd57436365a20,YFX.Fund,YFX,8,13,2,
0x435c568e6e7040c7282e929fbe496fbb8e50e4f5,DDRT Token,DDRT,8,18,2,
0x44ab2cee66be2e9deb11a036abe99797d4467ac0,YFV.Finance,YFV,8,19,2,
0x48dcaa53d38792ff0c4f4353bcf7cd64718f7047,UIUX.finance,UIUX,8,27,2,
0x4ac85c6fec5f9dc417504022f6c3194e88acf752,xDAI STAKE,STAKE,8,12,2,
0x4b3f33902ba90578be460c7be127e64827746845,AAA Token,AAA,8,49,2,
0x4df3b2ed4b518a5b39be03a3af4c1e1ef325ee8d,SoftLink,SLINK,8,16,2,
0x55a1a92830fed366ceac4b39f88f85e3b6ea304c,Flash Finance,FLF,8,18,2,
